"11137","CREATION","créer","induire","90 minutes. Les patientes sont traitées jusqu’à rechute de la maladie ou pendant une durée de 1 an. Quel protocole de chimiothérapie ? Le contexte Le gène induisant l’expression de la topo-isomérase-II alpha et due récepteur HER2 sont très proches l’un de l’autre sur le chromosome 11","oui","","FR/Cancer du sein/Vulgarisation/page56","Cancer du sein","Vulgarisation","induisant l’expression","",""
"11138","CREATION","créer","induire","contexte Le gène induisant l’expression de la topo-isomérase-II alpha et due récepteur HER2 sont très proches l’un de l’autre sur le chromosome 11. Ces deux gènes induisent l’expression de récepteurs sur les cellules malignes mais aussi sur celles du cœur. De plus, lorsque les tumeurs surexpriment","oui","","FR/Cancer du sein/Vulgarisation/page56","Cancer du sein","Vulgarisation","induisent l’expression","",""
"11139","CREATION","créer","induire","leurs récepteurs. 4 Les « SERM » (Selective Estrogen Receptor Modulator), comme le tamoxifène, découvert en 1975, se fixent au récepteur des estrogènes, induisant une modification de sa conformation, 4 Le SERD (Selective Estrogen Receptor Degradation), comme le fulvestrant (Faslodex ™","oui","","FR/Cancer du sein/Vulgarisation/page56","Cancer du sein","Vulgarisation","induisant une modification","",""
"11140","CREATION","créer","induire","de leur sentiment par rapport à leur traitement. Une prise de poids … Les traitements modifient souvent l’équilibre hormonal. Ils ont des répercussions sur le métabolisme et induisent souvent une prise de poids. De plus, l'anxiété favorise le grignotage. Le retour à la vie normale doit s'","plutôt oui","","FR/Cancer du sein/Vulgarisation/page57","Cancer du sein","Vulgarisation","induisent souvent une prise","",""
"11141","CREATION","créer","induire","de la cellule. Pour les hormones peptidiques, les récepteurs sont situés sur la membrane cellulaire. La liaison entre une « hormone » et son « récepteur » induit l'expression génique. Cette « expression génique » peut alors entraîner la division de la cellule et la croissance du tissu","oui","","FR/Cancer du sein/Vulgarisation/page59","Cancer du sein","Vulgarisation","induit l'expression","",""
"11142","CREATION","créer","induire","leurs récepteurs : o Les « SERM » (Selective Estrogen Receptor Modulator), comme le tamoxifène, découvert en 1975, se fixent au récepteur des estrogènes, induisant une modification de sa conformation, o Les SERD (Selective Estrogen Receptor Degradation), comme le fulvestrant (Faslodex ™","plutôt oui","","FR/Cancer du sein/Vulgarisation/page59","Cancer du sein","Vulgarisation","induisant une modification","",""
"11143","CREATION","créer","induire","Certaines chimiothérapies peuvent réduire le fonctionnement des ovaires de façon définitive ou temporaire selon le type de chimiothérapie et l'âge de la patiente (les personnes malades après 40 ans sont plus sensibles) induisant alors une stérilité . Les femmes ne souhaitant pas de grossesse doivent utiliser une contraception appropriée, car même si le cycle menstruel","plutôt oui","","FR/Cancer du sein/Vulgarisation/page61","Cancer du sein","Vulgarisation","induisant alors une stérilité","",""
"11144","CREATION","créer","induire","Les modifications de l'image corporelle (perte de cheveux, site de chimiothérapie implantable visible) fragilisent psychologiquement la femme qui peut ne plus se sentir désirable pour son / sa partenaire et induire également un malaise chez ce dernier. A la fin de la chimiothérapie, dès que la patiente se sent mieux et que","plutôt oui","","FR/Cancer du sein/Vulgarisation/page61","Cancer du sein","Vulgarisation","induire également un malaise","",""
"11145","CREATION","créer","induire","les organes génitaux- modifie la perception de l'image que la femme a d'elle même. Elle s'accompagne de la perte des sensations d'excitation et de plaisir induites par la stimulation des zones érogènes durant la relation sexuelle. Il peut être difficile de se réapproprier son corps : il y","plutôt oui","","FR/Cancer du sein/Vulgarisation/page61","Cancer du sein","Vulgarisation","induites par la stimulation","",""
"11146","CREATION","créer","induire","s’ajoutent localement le zinc et le cuivre (Tab. 1). Le dégagement de ces émissions à travers les roches et les sédiments de la plage va induire une modification des matériaux originels. Nature des roches saines de la plage de la Baie du Levant Du point de vue","oui","","FR/Volcan/Scientifique/23","Volcan","Scientifique","induire une modification","",""
"11147","CREATION","créer","induire","mise en place des produits volcaniques plio-quaternaires (5 -h < 0. 2 Ma), de nature essentiellement fissurale, est rapportée à une tectonique intraplaque en extension induisant la réactivation de failles normales. Les dykes (3. 4 -f- 1. 8 Ma) montrent une oscillation autour","oui","","FR/Volcan/Scientifique/37","Volcan","Scientifique","induisant la réactivation","",""
"11148","CREATION","créer","induire","La Commission Fédérale d’Electricité (C. F. E.) possède un réseau de 6 stations de télémesure implanté au sud du volcan pour surveiller la microsismicité induite par le barrage hydroélectrique de Chicoasen. Les enregistrements, centralisés à Tuxtla Gutierrez, sont envoyés chaque mois à l’Instituto de","plutôt oui","","FR/Volcan/Scientifique/39","Volcan","Scientifique","induite par le barrage","",""
"11149","CREATION","créer","induire","naturels d'édifices volcaniques coniques reposant sur un substratum fragile, soumis à une compression régionale ainsi que des résultats expérimentaux. Nous montrons que la charge de l'édifice induit une perturbation de la déformation régionale se traduisant par une déflexion et une horizontalisation des structures compressives régionales. Le contrôle tectonique","plutôt oui","","FR/Volcan/Scientifique/autre1","Volcan","Scientifique","induit une perturbation","",""
"11150","CREATION","créer","induire","[18] et des zones de décrochement régionales [19] : dans les deux cas, le poids des édifices réoriente localement le champ de contrainte régional en induisant de l'extension et en la focalisant dans le cône déformé par des failles normales. Les failles normales régionales sont captées par","plutôt oui","","FR/Volcan/Scientifique/autre1","Volcan","Scientifique","induisant de l'extension","",""
"11151","CREATION","créer","induire","sont captées par le cône dans le cas d'un rift, alors que, dans le cas des décrochements, elles sont générées au sein même du cône, induisant une extension de type pull apart. Cette extension, localisée dans les cônes, opère alors comme un rétrocontrôle tectonique positif","plutôt oui","","FR/Volcan/Scientifique/autre1","Volcan","Scientifique","induisant une extension","",""
"11152","CREATION","créer","induire","accord avec les travaux récents de Ornelas Marques et Cobbold [13]. Pour cette raison, l'analyse mécanique tridimensionnelle de la déformation est délicate. Le cône induit une zone sous-jacente, au sein de laquelle les contraintes principales sont réorientées. En deux dimensions sur la coupe BB',","plutôt oui","","FR/Volcan/Scientifique/autre1","Volcan","Scientifique","induit une zone","",""
"11153","CREATION","créer","induire","VEC10 et VEC11) est largement supercritique et subit donc une simple translation. Néanmoins, lorsqu'il n'affecte qu'une partie de l'interface cône-substratum, le soulèvement induit une augmentation de la pente du cône (cf. la pente gauche de VEC10), formant ainsi un large bombement","oui","","FR/Volcan/Scientifique/autre1","Volcan","Scientifique","induit une augmentation","",""
"11154","CREATION","créer","induire","en place de zones de relais décro-chevauchantes, reliant les segments purement chevauchants apparus en premier. Au niveau de ces zones transpressives, les chevauchements subissent une coalescence, induite par la formation de duplex. Cette déflexion s'accompagne d'une horizontalisation des chevauchements sous l'édifice, allant jusqu'à la","oui","passif","FR/Volcan/Scientifique/autre1","Volcan","Scientifique","induite par la formation","",""
"11155","CREATION","créer","induire","de l'Adamaoua devraient donc sans tarder faire l'objet d'un bilan et d'études plus approfondies. En effet, les catastrophes volcaniques de Monoun et Nyos ont induit une psychose pour les communautés installées dans les environnements volcaniques lacustres de la région de Ngaounaéré et pour les habitants de cette","plutôt oui","","FR/Volcan/Scientifique/geo11","Volcan","Scientifique","induit une psychose","",""
"11156","CREATION","créer","induire","000 habitants dont ceux de la préfecture, Basse-Terre. La Soufrière présente trois difficultés principales à l’évaluation des risques : • la structure fissurale et non centrale, induit une certaine incertitude quant à la localisation des éruptions futures, • le caractère souvent effusif de son activité ne facilite pas la","plutôt oui","","FR/Volcan/Scientifique/geo2","Volcan","Scientifique","induit une certaine incertitude","",""
"11157","CREATION","créer","induire","développement de l’éruption du Vésuve en 79 AD, qui détruisit Pompéi et Hercula-num). EXPLOSIONS STROMBOLIENNES — Il s’agit d’explosions au sein de bouches volcaniques induites par l’exsolution rapide des gaz dissous dans le magma. Le mélange de scories, blocs et ponces traduisant des degrés variés","oui","passif","FR/Volcan/Scientifique/geo2","Volcan","Scientifique","induites par l’exsolution","",""
